document,table,table_index,row_index,column_index,row_label,column_label,scientific_cell,canonical_display,actual_display,status,source_artifact,full_precision_value
supplement,supplement_table_S1.csv,1,28,3,1001,Outcome N,YES,25,25,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,28,4,1001,"Outcome available, %",YES,86.2,86.2,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,28,5,1001,Unadjusted mean,YES,86.92,86.92,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,28,6,1001,SD,YES,4.28,4.28,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,0,1001,Bits,NO,1001,1001,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,1,1001,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,2,1001,Source N,YES,15,15,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,3,1001,Outcome N,YES,15,15,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,4,1001,"Outcome available, %",YES,100.0,100.0,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,5,1001,Unadjusted mean,YES,85.47,85.47,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,29,6,1001,SD,YES,4.37,4.37,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,0,1001,Bits,NO,1001,1001,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,1,1001,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,2,1001,Source N,YES,14,14,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,3,1001,Outcome N,YES,10,10,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,4,1001,"Outcome available, %",YES,71.4,71.4,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,5,1001,Unadjusted mean,YES,89.10,89.10,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,30,6,1001,SD,YES,3.21,3.21,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,0,1010,Bits,NO,1010,1010,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,1,1010,Hospital group,NO,All,All,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,2,1010,Source N,YES,150,150,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,3,1010,Outcome N,YES,130,130,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,4,1010,"Outcome available, %",YES,86.7,86.7,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,5,1010,Unadjusted mean,YES,86.78,86.78,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,31,6,1010,SD,YES,3.75,3.75,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,0,1010,Bits,NO,1010,1010,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,1,1010,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,2,1010,Source N,YES,100,100,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,3,1010,Outcome N,YES,97,97,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,4,1010,"Outcome available, %",YES,97.0,97.0,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,5,1010,Unadjusted mean,YES,86.18,86.18,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,32,6,1010,SD,YES,3.29,3.29,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,0,1010,Bits,NO,1010,1010,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,1,1010,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,2,1010,Source N,YES,50,50,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,3,1010,Outcome N,YES,33,33,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,4,1010,"Outcome available, %",YES,66.0,66.0,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,5,1010,Unadjusted mean,YES,88.58,88.58,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,33,6,1010,SD,YES,4.46,4.46,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,0,1011,Bits,NO,1011,1011,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,1,1011,Hospital group,NO,All,All,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,2,1011,Source N,YES,87,87,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,3,1011,Outcome N,YES,84,84,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,4,1011,"Outcome available, %",YES,96.6,96.6,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,5,1011,Unadjusted mean,YES,86.46,86.46,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,34,6,1011,SD,YES,3.68,3.68,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,0,1011,Bits,NO,1011,1011,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,1,1011,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,2,1011,Source N,YES,52,52,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,3,1011,Outcome N,YES,52,52,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,4,1011,"Outcome available, %",YES,100.0,100.0,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,5,1011,Unadjusted mean,YES,85.54,85.54,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,35,6,1011,SD,YES,3.21,3.21,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,0,1011,Bits,NO,1011,1011,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,1,1011,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,2,1011,Source N,YES,35,35,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,3,1011,Outcome N,YES,32,32,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,4,1011,"Outcome available, %",YES,91.4,91.4,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,5,1011,Unadjusted mean,YES,87.97,87.97,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,36,6,1011,SD,YES,3.95,3.95,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,0,1100,Bits,NO,1100,1100,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,1,1100,Hospital group,NO,All,All,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,2,1100,Source N,YES,460,460,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,3,1100,Outcome N,YES,413,413,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,4,1100,"Outcome available, %",YES,89.8,89.8,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,5,1100,Unadjusted mean,YES,86.97,86.97,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,37,6,1100,SD,YES,4.32,4.32,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,0,1100,Bits,NO,1100,1100,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,1,1100,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,2,1100,Source N,YES,271,271,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,3,1100,Outcome N,YES,269,269,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,4,1100,"Outcome available, %",YES,99.3,99.3,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,5,1100,Unadjusted mean,YES,85.99,85.99,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,38,6,1100,SD,YES,3.38,3.38,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,0,1100,Bits,NO,1100,1100,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,1,1100,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,2,1100,Source N,YES,189,189,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,3,1100,Outcome N,YES,144,144,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,4,1100,"Outcome available, %",YES,76.2,76.2,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,5,1100,Unadjusted mean,YES,88.81,88.81,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,39,6,1100,SD,YES,5.21,5.21,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,0,1101,Bits,NO,1101,1101,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,1,1101,Hospital group,NO,All,All,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,2,1101,Source N,YES,237,237,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,3,1101,Outcome N,YES,217,217,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,4,1101,"Outcome available, %",YES,91.6,91.6,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,5,1101,Unadjusted mean,YES,85.15,85.15,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,40,6,1101,SD,YES,5.07,5.07,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,0,1101,Bits,NO,1101,1101,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,1,1101,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,2,1101,Source N,YES,182,182,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,3,1101,Outcome N,YES,182,182,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,4,1101,"Outcome available, %",YES,100.0,100.0,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,5,1101,Unadjusted mean,YES,84.36,84.36,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,41,6,1101,SD,YES,4.80,4.80,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,0,1101,Bits,NO,1101,1101,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,1,1101,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,2,1101,Source N,YES,55,55,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,3,1101,Outcome N,YES,35,35,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,4,1101,"Outcome available, %",YES,63.6,63.6,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,5,1101,Unadjusted mean,YES,89.23,89.23,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,42,6,1101,SD,YES,4.52,4.52,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,0,1110,Bits,NO,1110,1110,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,1,1110,Hospital group,NO,All,All,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,2,1110,Source N,YES,445,445,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,3,1110,Outcome N,YES,406,406,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,4,1110,"Outcome available, %",YES,91.2,91.2,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,5,1110,Unadjusted mean,YES,86.72,86.72,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,43,6,1110,SD,YES,3.07,3.07,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,0,1110,Bits,NO,1110,1110,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,1,1110,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,2,1110,Source N,YES,341,341,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,3,1110,Outcome N,YES,338,338,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,4,1110,"Outcome available, %",YES,99.1,99.1,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,5,1110,Unadjusted mean,YES,86.32,86.32,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,44,6,1110,SD,YES,2.66,2.66,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,0,1110,Bits,NO,1110,1110,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,1,1110,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,2,1110,Source N,YES,104,104,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,3,1110,Outcome N,YES,68,68,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,4,1110,"Outcome available, %",YES,65.4,65.4,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,5,1110,Unadjusted mean,YES,88.72,88.72,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,45,6,1110,SD,YES,4.06,4.06,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,0,1111,Bits,NO,1111,1111,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,1,1111,Hospital group,NO,All,All,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,2,1111,Source N,YES,587,587,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,3,1111,Outcome N,YES,573,573,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,4,1111,"Outcome available, %",YES,97.6,97.6,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,5,1111,Unadjusted mean,YES,86.88,86.88,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,46,6,1111,SD,YES,3.82,3.82,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,0,1111,Bits,NO,1111,1111,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,1,1111,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,2,1111,Source N,YES,487,487,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,3,1111,Outcome N,YES,483,483,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,4,1111,"Outcome available, %",YES,99.2,99.2,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,5,1111,Unadjusted mean,YES,86.36,86.36,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,47,6,1111,SD,YES,3.44,3.44,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,0,1111,Bits,NO,1111,1111,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,1,1111,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,2,1111,Source N,YES,100,100,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,3,1111,Outcome N,YES,90,90,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,4,1111,"Outcome available, %",YES,90.0,90.0,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,5,1111,Unadjusted mean,YES,89.70,89.70,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S1.csv,1,48,6,1111,SD,YES,4.52,4.52,PASS,release/v1.0.0/stage6/tables/supplement_table_S1.csv,
supplement,supplement_table_S2.csv,2,0,0,Hospital group,Hospital group,NO,Hospital group,Hospital group,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,0,1,Hospital group,Code,NO,Code,Code,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,0,2,Hospital group,Profile,NO,Profile,Profile,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,0,3,Hospital group,"Adjusted mean, %",NO,"Adjusted mean, %","Adjusted mean, %",PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,0,4,Hospital group,95% CI,NO,95% CI,95% CI,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,1,0,Acute Care,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,1,1,Acute Care,Code,NO,0,0,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,1,2,Acute Care,Profile,NO,No coded participation,No coded participation,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,1,3,Acute Care,"Adjusted mean, %",YES,85.79,85.79,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,1,4,Acute Care,95% CI,YES,84.67 to 86.91,84.67 to 86.91,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,2,0,Acute Care,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,2,1,Acute Care,Code,NO,1,1,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,2,2,Acute Care,Profile,NO,"Single conventional network, no TEFCA","Single conventional network, no TEFCA",PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,2,3,Acute Care,"Adjusted mean, %",YES,83.92,83.92,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,2,4,Acute Care,95% CI,YES,83.28 to 84.56,83.28 to 84.56,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,3,0,Acute Care,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,3,1,Acute Care,Code,NO,2,2,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,3,2,Acute Care,Profile,NO,"Two conventional networks, no TEFCA","Two conventional networks, no TEFCA",PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,3,3,Acute Care,"Adjusted mean, %",YES,85.93,85.93,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,3,4,Acute Care,95% CI,YES,85.61 to 86.25,85.61 to 86.25,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,4,0,Acute Care,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,4,1,Acute Care,Code,NO,3,3,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,4,2,Acute Care,Profile,NO,"Three conventional networks, no TEFCA","Three conventional networks, no TEFCA",PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,4,3,Acute Care,"Adjusted mean, %",YES,85.93,85.93,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,4,4,Acute Care,95% CI,YES,85.63 to 86.24,85.63 to 86.24,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,5,0,Acute Care,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,5,1,Acute Care,Code,NO,4,4,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,5,2,Acute Care,Profile,NO,TEFCA plus zero to two conventional networks,TEFCA plus zero to two conventional networks,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,5,3,Acute Care,"Adjusted mean, %",YES,85.25,85.25,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,5,4,Acute Care,95% CI,YES,84.83 to 85.68,84.83 to 85.68,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,6,0,Acute Care,Hospital group,NO,Acute Care,Acute Care,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,6,1,Acute Care,Code,NO,5,5,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,6,2,Acute Care,Profile,NO,TEFCA plus all three conventional networks,TEFCA plus all three conventional networks,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,6,3,Acute Care,"Adjusted mean, %",YES,86.05,86.05,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,6,4,Acute Care,95% CI,YES,85.75 to 86.36,85.75 to 86.36,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,7,0,Critical Access,Hospital group,NO,Critical Access,Critical Access,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,7,1,Critical Access,Code,NO,0,0,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,7,2,Critical Access,Profile,NO,No coded participation,No coded participation,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
supplement,supplement_table_S2.csv,2,7,3,Critical Access,"Adjusted mean, %",YES,89.51,89.51,PASS,release/v1.0.0/stage6/tables/supplement_table_S2.csv,
